NodeId:48,17	0.150000,0.150000,18,39,61,79,89
NodeId:14,17	0.330783,0.330943,36,39,44,62,98
NodeId:8,17	0.345678,0.345860,13,41,59,87
NodeId:74,17	0.433692,0.433971,35,54,84
NodeId:75,17	0.436243,0.436538,29,34,37,51,54,65,85,91
NodeId:5,17	0.482132,0.482433,2,9,24,50,61,81,98
NodeId:87,17	0.487092,0.487395,8,19,20,27,30,47,54,63
NodeId:35,17	0.498444,0.498752,12,18,62,64,65,66,83,91
NodeId:59,17	0.504275,0.504626,10,24,69,92
NodeId:47,17	0.513033,0.513399,5,14,52,70,73
NodeId:73,17	0.540569,0.540940,41,50,51,84,92
NodeId:56,17	0.543360,0.543763,29,36,80,96,98
NodeId:60,17	0.549607,0.550030,14,49,53,56,65
NodeId:17,17	0.554068,0.554462,18,39,41,53,63,72,79,99
NodeId:23,17	0.572038,0.572468,92,99
NodeId:42,17	0.574548,0.574972,36,45,70,89,99
NodeId:89,17	0.580929,0.581350,16,32,35,38,40,57,58
NodeId:81,17	0.589016,0.589433,5,21,26,78,93,96
NodeId:53,17	0.603901,0.604357,2,13,65,78,95
NodeId:16,17	0.626594,0.627094,45,52,67,80
NodeId:44,17	0.630174,0.630644,17,37,38
NodeId:77,17	0.632709,0.633182,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,17	0.651275,0.651813,6,28,40,49,51,67,89
NodeId:82,17	0.679090,0.679673,2,23,24,32,52,53
NodeId:55,17	0.683881,0.684423,10,19,22,25,51,58,62
NodeId:54,17	0.684013,0.684527,12,69,77
NodeId:6,17	0.694314,0.694851,15,22,58,80
NodeId:85,17	0.696441,0.697006,32,54,57,64,69,90,99
NodeId:67,17	0.698040,0.698584,2,26,30,31,32,45
NodeId:40,17	0.730731,0.731326,7,71,72,73
NodeId:61,17	0.735949,0.736496,6,9,18,20,99
NodeId:0,17	0.742935,0.743540,1,15,66,96
NodeId:4,17	0.744522,0.745146,24,42,46,86
NodeId:3,17	0.745887,0.746520,30,42,45,86
NodeId:91,17	0.750785,0.751365,12,24,66,81,95
NodeId:36,17	0.772290,0.772905,12,20,30,34,61,75,77,99
NodeId:96,17	0.815043,0.815689,12,13,24,31,60,74
NodeId:25,17	0.816443,0.817108,63
NodeId:57,17	0.820296,0.820997,86,94,96,98
NodeId:46,17	0.820923,0.821622,78
NodeId:50,17	0.831119,0.831813,0,20,46,68
NodeId:26,17	0.837686,0.838384,15,23,28,64
NodeId:52,17	0.845655,0.846337,27,31,64,91
NodeId:29,17	0.867442,0.868199,18,23,31,36,86
NodeId:58,17	0.869183,0.869905,16,38,71,73,78
NodeId:30,17	0.872289,0.873000,80,84,95
NodeId:28,17	0.880894,0.881625,21,25,72
NodeId:69,17	0.885148,0.885863,12,22,42,46,55,72,88
NodeId:19,17	0.886242,0.886996,27,33,37,45,92
NodeId:10,17	0.894363,0.895128,4,6,38,67,78,80
NodeId:68,17	0.895305,0.896086,1,6,19,28,40,81,85
NodeId:76,17	0.897653,0.898465,9
NodeId:13,17	0.910388,0.911137,25,32,33,35,76
NodeId:90,17	0.920579,0.921383,1,26,52,93,96
NodeId:43,17	0.922736,0.923559,4,21,24,56,67,68,80,86,90
NodeId:51,17	0.928837,0.929647,38,45,61,71
NodeId:41,17	0.950136,0.950912,44,45,49,66
NodeId:93,17	0.959730,0.960577,15,43,66,75
NodeId:34,17	0.971544,0.972416,0,7,77,78
NodeId:32,17	0.981205,0.982031,2,3,6,27,47,69,71,91
NodeId:79,17	0.988197,0.989033,0,26,43,74,90
NodeId:65,17	0.992585,0.993430,27,88
NodeId:33,17	0.999722,1.000608,2,56,58,86
NodeId:12,17	1.000592,1.001396,24,28,50,55,67,85,98
NodeId:7,17	1.003065,1.003953,12,21,38,57,93
NodeId:64,17	1.013949,1.014823,3,27,28,31,33,39,78
NodeId:66,17	1.014869,1.015712,8,19,72,81,83,98
NodeId:2,17	1.018812,1.019682,31,63
NodeId:62,17	1.021344,1.022229,11,22,33,91
NodeId:24,17	1.022556,1.023384,9,10,18,38,55,93,94
NodeId:18,17	1.044770,1.045631,52,61,62,87
NodeId:22,17	1.049953,1.050872,25,65,72,83,97
NodeId:94,17	1.059701,1.060634,4,17,20,90
NodeId:84,17	1.065653,1.066569,9,21
NodeId:97,17	1.074452,1.075458,37,50,62,89
NodeId:98,17	1.128015,1.128949,5,13,15,28,49,66,92,94
NodeId:49,17	1.147574,1.148628,2,29,31,39,84
NodeId:20,17	1.154322,1.155341,7,94
NodeId:39,17	1.157151,1.158177,31,43,68,71,92
NodeId:38,17	1.166460,1.167463,30,41,98
NodeId:99,17	1.184983,1.185988,1,83
NodeId:80,17	1.188327,1.189361,31,79
NodeId:70,17	1.209712,1.210822,20,63,99
NodeId:15,17	1.216006,1.217100,47,70,79,95,97
NodeId:1,17	1.232595,1.233698,37,72
NodeId:88,17	1.272537,1.273729,21,26,44,50,55,82
NodeId:83,17	1.276174,1.277311,1,4,10,18,27,29,70
NodeId:37,17	1.320111,1.321315,40,59,71,97
NodeId:86,17	1.335486,1.336714,11,60,71,95
NodeId:27,17	1.337300,1.338491,32,68,70,92
NodeId:95,17	1.393431,1.394730,76,88
NodeId:45,17	1.447131,1.448446,18,53,58,83,86,90
NodeId:71,17	1.516903,1.518338,15,16,45,84,97
NodeId:92,17	1.619202,1.620683,22,34,39,57
NodeId:78,17	1.639183,1.640683,13,19,34,82
NodeId:9,17	1.675041,1.676608,33,39,41,43,51,69,80
NodeId:63,17	1.731670,1.733258,3,64,65,72
NodeId:72,17	1.936861,1.938706,10,49,51,92,93,95
NodeId:31,17	2.146191,2.148239,29,36,46,49,54,62,70,85
NodeId:21,17	8.727550,8.650139
