NodeId:48,6	0.150000,0.150000,18,39,61,79,89
NodeId:14,6	0.336186,0.335303,36,39,44,62,98
NodeId:8,6	0.351855,0.354020,13,41,59,87
NodeId:74,6	0.442170,0.443644,35,54,84
NodeId:75,6	0.445146,0.449751,29,34,37,51,54,65,85,91
NodeId:5,6	0.492073,0.494417,2,9,24,50,61,81,98
NodeId:87,6	0.496402,0.502151,8,19,20,27,30,47,54,63
NodeId:35,6	0.507571,0.508814,12,18,62,64,65,66,83,91
NodeId:59,6	0.515127,0.519216,10,24,69,92
NodeId:47,6	0.525091,0.526725,5,14,52,70,73
NodeId:73,6	0.551351,0.555829,41,50,51,84,92
NodeId:56,6	0.557820,0.553776,29,36,80,96,98
NodeId:60,6	0.561913,0.568485,14,49,53,56,65
NodeId:17,6	0.566290,0.571385,18,39,41,53,63,72,79,99
NodeId:23,6	0.584679,0.590977,92,99
NodeId:42,6	0.589468,0.590032,36,45,70,89,99
NodeId:89,6	0.593539,0.596621,16,32,35,38,40,57,58
NodeId:81,6	0.602221,0.608822,5,21,26,78,93,96
NodeId:53,6	0.617480,0.619131,2,13,65,78,95
NodeId:16,6	0.642096,0.642871,45,52,67,80
NodeId:44,6	0.644459,0.645027,17,37,38
NodeId:77,6	0.646608,0.650471,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,6	0.667176,0.673700,6,28,40,49,51,67,89
NodeId:82,6	0.696159,0.699244,2,23,24,32,52,53
NodeId:54,6	0.700709,0.701615,12,69,77
NodeId:55,6	0.701245,0.703334,10,19,22,25,51,58,62
NodeId:6,6	0.712196,0.716472,15,22,58,80
NodeId:85,6	0.714773,0.717633,32,54,57,64,69,90,99
NodeId:67,6	0.715210,0.715376,2,26,30,31,32,45
NodeId:40,6	0.749233,0.752596,7,71,72,73
NodeId:61,6	0.753010,0.759135,6,9,18,20,99
NodeId:0,6	0.760806,0.764907,1,15,66,96
NodeId:4,6	0.765542,0.768295,24,42,46,86
NodeId:3,6	0.769226,0.775445,30,42,45,86
NodeId:91,6	0.769273,0.771366,12,24,66,81,95
NodeId:36,6	0.790238,0.795696,12,20,30,34,61,75,77,99
NodeId:96,6	0.833500,0.840012,12,13,24,31,60,74
NodeId:25,6	0.837373,0.842928,63
NodeId:57,6	0.843101,0.844600,86,94,96,98
NodeId:46,6	0.843248,0.848442,78
NodeId:50,6	0.851649,0.855685,0,20,46,68
NodeId:26,6	0.857868,0.863807,15,23,28,64
NodeId:52,6	0.864944,0.872430,27,31,64,91
NodeId:29,6	0.890214,0.894469,18,23,31,36,86
NodeId:58,6	0.891747,0.893422,16,38,71,73,78
NodeId:30,6	0.895361,0.897612,80,84,95
NodeId:28,6	0.904667,0.910073,21,25,72
NodeId:69,6	0.906416,0.917604,12,22,42,46,55,72,88
NodeId:19,6	0.909953,0.915930,27,33,37,45,92
NodeId:68,6	0.919395,0.926892,1,6,19,28,40,81,85
NodeId:10,6	0.919493,0.924826,4,6,38,67,78,80
NodeId:76,6	0.923455,0.929147,9
NodeId:13,6	0.933374,0.937795,25,32,33,35,76
NodeId:90,6	0.945509,0.947581,1,26,52,93,96
NodeId:43,6	0.947619,0.959292,4,21,24,56,67,68,80,86,90
NodeId:51,6	0.954075,0.961360,38,45,61,71
NodeId:41,6	0.974150,0.983105,44,45,49,66
NodeId:93,6	0.987604,0.991077,15,43,66,75
NodeId:34,6	0.999079,1.003644,0,7,77,78
NodeId:32,6	1.004915,1.014292,2,3,6,27,47,69,71,91
NodeId:79,6	1.014795,1.018635,0,26,43,74,90
NodeId:65,6	1.022064,1.027149,27,88
NodeId:12,6	1.025856,1.030863,24,28,50,55,67,85,98
NodeId:33,6	1.027074,1.038014,2,56,58,86
NodeId:7,6	1.031014,1.040609,12,21,38,57,93
NodeId:66,6	1.041000,1.048249,8,19,72,81,83,98
NodeId:64,6	1.043787,1.052675,3,27,28,31,33,39,78
NodeId:2,6	1.045203,1.050198,31,63
NodeId:62,6	1.047767,1.055364,11,22,33,91
NodeId:24,6	1.048602,1.059292,9,10,18,38,55,93,94
NodeId:18,6	1.071472,1.075966,52,61,62,87
NodeId:22,6	1.079952,1.086403,25,65,72,83,97
NodeId:94,6	1.089668,1.098976,4,17,20,90
NodeId:84,6	1.093446,1.095311,9,21
NodeId:97,6	1.106323,1.110249,37,50,62,89
NodeId:98,6	1.155673,1.164704,5,13,15,28,49,66,92,94
NodeId:49,6	1.182572,1.183318,2,29,31,39,84
NodeId:20,6	1.187483,1.194854,7,94
NodeId:39,6	1.188661,1.199975,31,43,68,71,92
NodeId:38,6	1.197924,1.204723,30,41,98
NodeId:99,6	1.218084,1.222538,1,83
NodeId:80,6	1.218794,1.228437,31,79
NodeId:70,6	1.243905,1.253535,20,63,99
NodeId:15,6	1.250474,1.258640,47,70,79,95,97
NodeId:1,6	1.266154,1.275731,37,72
NodeId:83,6	1.310429,1.320882,1,4,10,18,27,29,70
NodeId:88,6	1.311992,1.313064,21,26,44,50,55,82
NodeId:37,6	1.356895,1.364223,40,59,71,97
NodeId:86,6	1.374358,1.378403,11,60,71,95
NodeId:27,6	1.376978,1.378666,32,68,70,92
NodeId:95,6	1.432322,1.444776,76,88
NodeId:45,6	1.489716,1.489892,18,53,58,83,86,90
NodeId:71,6	1.560669,1.575106,15,16,45,84,97
NodeId:92,6	1.667144,1.678161,22,34,39,57
NodeId:78,6	1.686675,1.694782,13,19,34,82
NodeId:9,6	1.722999,1.728189,33,39,41,43,51,69,80
NodeId:63,6	1.782054,1.805334,3,64,65,72
NodeId:72,6	1.998923,2.009891,10,49,51,92,93,95
NodeId:31,6	2.209203,2.228043,29,36,46,49,54,62,70,85
NodeId:21,6	6.298841,5.747894
