NodeId:48,9	0.150000,0.150000,18,39,61,79,89
NodeId:14,9	0.333410,0.333978,36,39,44,62,98
NodeId:8,9	0.348591,0.349338,13,41,59,87
NodeId:74,9	0.438269,0.439273,35,54,84
NodeId:75,9	0.441032,0.442392,29,34,37,51,54,65,85,91
NodeId:5,9	0.486963,0.488303,2,9,24,50,61,81,98
NodeId:87,9	0.492032,0.493199,8,19,20,27,30,47,54,63
NodeId:35,9	0.503449,0.504634,12,18,62,64,65,66,83,91
NodeId:59,9	0.510005,0.511311,10,24,69,92
NodeId:47,9	0.518983,0.520425,5,14,52,70,73
NodeId:73,9	0.546586,0.548078,41,50,51,84,92
NodeId:56,9	0.549921,0.551519,29,36,80,96,98
NodeId:60,9	0.556513,0.558462,14,49,53,56,65
NodeId:17,9	0.560473,0.562327,18,39,41,53,63,72,79,99
NodeId:23,9	0.579022,0.580997,92,99
NodeId:42,9	0.581438,0.583219,36,45,70,89,99
NodeId:89,9	0.587712,0.589581,16,32,35,38,40,57,58
NodeId:81,9	0.595811,0.597312,5,21,26,78,93,96
NodeId:53,9	0.611415,0.613355,2,13,65,78,95
NodeId:16,9	0.634765,0.636773,45,52,67,80
NodeId:44,9	0.637813,0.639728,17,37,38
NodeId:77,9	0.640371,0.642404,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,9	0.659988,0.662432,6,28,40,49,51,67,89
NodeId:82,9	0.688569,0.691183,2,23,24,32,52,53
NodeId:54,9	0.692311,0.694223,12,69,77
NodeId:55,9	0.692682,0.694911,10,19,22,25,51,58,62
NodeId:6,9	0.703125,0.705299,15,22,58,80
NodeId:85,9	0.705676,0.707763,32,54,57,64,69,90,99
NodeId:67,9	0.706894,0.709074,2,26,30,31,32,45
NodeId:40,9	0.740498,0.742753,7,71,72,73
NodeId:61,9	0.744863,0.747117,6,9,18,20,99
NodeId:0,9	0.752832,0.755235,1,15,66,96
NodeId:4,9	0.754657,0.757572,24,42,46,86
NodeId:3,9	0.756263,0.758649,30,42,45,86
NodeId:91,9	0.760150,0.762555,12,24,66,81,95
NodeId:36,9	0.782261,0.784806,12,20,30,34,61,75,77,99
NodeId:96,9	0.825536,0.828297,12,13,24,31,60,74
NodeId:25,9	0.827266,0.829895,63
NodeId:57,9	0.831603,0.834712,86,94,96,98
NodeId:46,9	0.832339,0.835052,78
NodeId:50,9	0.842337,0.845234,0,20,46,68
NodeId:26,9	0.849061,0.851890,15,23,28,64
NodeId:52,9	0.856793,0.859554,27,31,64,91
NodeId:29,9	0.879734,0.882810,18,23,31,36,86
NodeId:58,9	0.880905,0.883993,16,38,71,73,78
NodeId:30,9	0.883841,0.886819,80,84,95
NodeId:28,9	0.892770,0.895796,21,25,72
NodeId:69,9	0.896541,0.899632,12,22,42,46,55,72,88
NodeId:19,9	0.898467,0.901765,27,33,37,45,92
NodeId:10,9	0.906693,0.910077,4,6,38,67,78,80
NodeId:68,9	0.907963,0.911588,1,6,19,28,40,81,85
NodeId:76,9	0.910896,0.914515,9
NodeId:13,9	0.922514,0.925860,25,32,33,35,76
NodeId:90,9	0.933639,0.937026,1,26,52,93,96
NodeId:43,9	0.936030,0.939602,4,21,24,56,67,68,80,86,90
NodeId:51,9	0.941870,0.945354,38,45,61,71
NodeId:41,9	0.962733,0.965951,44,45,49,66
NodeId:93,9	0.973362,0.977161,15,43,66,75
NodeId:34,9	0.985695,0.989593,0,7,77,78
NodeId:32,9	0.994645,0.998182,2,3,6,27,47,69,71,91
NodeId:79,9	1.001817,1.005454,0,26,43,74,90
NodeId:65,9	1.006445,1.009654,27,88
NodeId:12,9	1.013481,1.016850,24,28,50,55,67,85,98
NodeId:33,9	1.013969,1.017613,2,56,58,86
NodeId:7,9	1.017679,1.020965,12,21,38,57,93
NodeId:64,9	1.028179,1.031633,3,27,28,31,33,39,78
NodeId:66,9	1.028518,1.031925,8,19,72,81,83,98
NodeId:2,9	1.032932,1.036557,31,63
NodeId:62,9	1.035698,1.039137,11,22,33,91
NodeId:24,9	1.036040,1.039282,9,10,18,38,55,93,94
NodeId:18,9	1.058735,1.062564,52,61,62,87
NodeId:22,9	1.064820,1.068694,25,65,72,83,97
NodeId:94,9	1.074999,1.078668,4,17,20,90
NodeId:84,9	1.080491,1.084364,9,21
NodeId:97,9	1.090867,1.094712,37,50,62,89
NodeId:98,9	1.143256,1.146991,5,13,15,28,49,66,92,94
NodeId:49,9	1.164696,1.168811,2,29,31,39,84
NodeId:20,9	1.170835,1.175426,7,94
NodeId:39,9	1.173682,1.178055,31,43,68,71,92
NodeId:38,9	1.182706,1.187249,30,41,98
NodeId:99,9	1.201363,1.205435,1,83
NodeId:80,9	1.205068,1.209511,31,79
NodeId:70,9	1.227758,1.232495,20,63,99
NodeId:15,9	1.233799,1.238374,47,70,79,95,97
NodeId:1,9	1.250558,1.255122,37,72
NodeId:88,9	1.291844,1.297187,21,26,44,50,55,82
NodeId:83,9	1.294610,1.299305,1,4,10,18,27,29,70
NodeId:37,9	1.339617,1.344802,40,59,71,97
NodeId:86,9	1.355449,1.360807,11,60,71,95
NodeId:27,9	1.356561,1.361603,32,68,70,92
NodeId:95,9	1.414551,1.419999,76,88
NodeId:45,9	1.468473,1.473964,18,53,58,83,86,90
NodeId:71,9	1.540271,1.546435,15,16,45,84,97
NodeId:92,9	1.643215,1.649431,22,34,39,57
NodeId:78,9	1.663448,1.669648,13,19,34,82
NodeId:9,9	1.700695,1.706245,33,39,41,43,51,69,80
NodeId:63,9	1.757304,1.764408,3,64,65,72
NodeId:72,9	1.966863,1.974250,10,49,51,92,93,95
NodeId:31,9	2.179343,2.188252,29,36,46,49,54,62,70,85
NodeId:21,9	7.470794,7.147575
