NodeId:48,11	0.150000,0.150000,18,39,61,79,89
NodeId:14,11	0.332357,0.332835,36,39,44,62,98
NodeId:8,11	0.347452,0.347985,13,41,59,87
NodeId:74,11	0.436434,0.437259,35,54,84
NodeId:75,11	0.439135,0.439955,29,34,37,51,54,65,85,91
NodeId:5,11	0.485081,0.485975,2,9,24,50,61,81,98
NodeId:87,11	0.490059,0.490927,8,19,20,27,30,47,54,63
NodeId:35,11	0.501470,0.502369,12,18,62,64,65,66,83,91
NodeId:59,11	0.507736,0.508744,10,24,69,92
NodeId:47,11	0.516625,0.517706,5,14,52,70,73
NodeId:73,11	0.544225,0.545337,41,50,51,84,92
NodeId:56,11	0.547322,0.548478,29,36,80,96,98
NodeId:60,11	0.553747,0.554983,14,49,53,56,65
NodeId:17,11	0.557954,0.559151,18,39,41,53,63,72,79,99
NodeId:23,11	0.576261,0.577528,92,99
NodeId:42,11	0.578712,0.579936,36,45,70,89,99
NodeId:89,11	0.585050,0.586296,16,32,35,38,40,57,58
NodeId:81,11	0.593110,0.594316,5,21,26,78,93,96
NodeId:53,11	0.608396,0.609739,2,13,65,78,95
NodeId:16,11	0.631498,0.632965,45,52,67,80
NodeId:44,11	0.634788,0.636141,17,37,38
NodeId:77,11	0.637357,0.638730,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,11	0.656546,0.658119,6,28,40,49,51,67,89
NodeId:82,11	0.684836,0.686494,2,23,24,32,52,53
NodeId:54,11	0.689034,0.690559,12,69,77
NodeId:55,11	0.689213,0.690747,10,19,22,25,51,58,62
NodeId:6,11	0.699574,0.701150,15,22,58,80
NodeId:85,11	0.701965,0.703603,32,54,57,64,69,90,99
NodeId:67,11	0.703380,0.704945,2,26,30,31,32,45
NodeId:40,11	0.736577,0.738298,7,71,72,73
NodeId:61,11	0.741325,0.742875,6,9,18,20,99
NodeId:0,11	0.748860,0.750636,1,15,66,96
NodeId:4,11	0.750662,0.752490,24,42,46,86
NodeId:3,11	0.752117,0.753959,30,42,45,86
NodeId:91,11	0.756477,0.758187,12,24,66,81,95
NodeId:36,11	0.778320,0.780121,12,20,30,34,61,75,77,99
NodeId:96,11	0.821409,0.823305,12,13,24,31,60,74
NodeId:25,11	0.822970,0.824910,63
NodeId:57,11	0.827163,0.829244,86,94,96,98
NodeId:46,11	0.827782,0.829782,78
