NodeId:8,1	0.397917,1.000000,13,41,59,87
NodeId:74,1	0.461667,1.000000,35,54,84
NodeId:75,1	0.468750,1.000000,29,34,37,51,54,65,85,91
NodeId:14,1	0.490000,1.000000,36,39,44,62,98
NodeId:60,1	0.504167,1.000000,14,49,53,56,65
NodeId:82,1	0.504167,1.000000,2,23,24,32,52,53
NodeId:47,1	0.532500,1.000000,5,14,52,70,73
NodeId:11,1	0.575000,1.000000,6,28,40,49,51,67,89
NodeId:59,1	0.575000,1.000000,10,24,69,92
NodeId:3,1	0.590178,1.000000,30,42,45,86
NodeId:16,1	0.611428,1.000000,45,52,67,80
NodeId:56,1	0.626944,1.000000,29,36,80,96,98
NodeId:5,1	0.633302,1.000000,2,9,24,50,61,81,98
NodeId:87,1	0.640385,1.000000,8,19,20,27,30,47,54,63
NodeId:17,1	0.645833,1.000000,18,39,41,53,63,72,79,99
NodeId:55,1	0.655952,1.000000,10,19,22,25,51,58,62
NodeId:85,1	0.670741,1.000000,32,54,57,64,69,90,99
NodeId:23,1	0.674167,1.000000,92,99
NodeId:42,1	0.696428,1.000000,36,45,70,89,99
NodeId:73,1	0.702500,1.000000,41,50,51,84,92
NodeId:81,1	0.704524,1.000000,5,21,26,78,93,96
NodeId:53,1	0.709584,1.000000,2,13,65,78,95
NodeId:4,1	0.720040,1.000000,24,42,46,86
NodeId:35,1	0.724762,1.000000,12,18,62,64,65,66,83,91
NodeId:44,1	0.739552,1.000000,17,37,38
NodeId:76,1	0.745000,1.000000,9
NodeId:77,1	0.752083,1.000000,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:57,1	0.775357,1.000000,86,94,96,98
NodeId:34,1	0.787500,1.000000,0,7,77,78
NodeId:40,1	0.792170,1.000000,7,71,72,73
NodeId:46,1	0.802678,1.000000,78
NodeId:0,1	0.810385,1.000000,1,15,66,96
NodeId:6,1	0.810774,1.000000,15,22,58,80
NodeId:29,1	0.823928,1.000000,18,23,31,36,86
NodeId:43,1	0.823928,1.000000,4,21,24,56,67,68,80,86,90
NodeId:89,1	0.823928,1.000000,16,32,35,38,40,57,58
NodeId:68,1	0.839444,1.000000,1,6,19,28,40,81,85
NodeId:67,1	0.841468,1.000000,2,26,30,31,32,45
NodeId:19,1	0.853274,1.000000,27,33,37,45,92
NodeId:10,1	0.868452,1.000000,4,6,38,67,78,80
NodeId:97,1	0.872500,1.000000,37,50,62,89
NodeId:54,1	0.873511,1.000000,12,69,77
NodeId:90,1	0.890040,1.000000,1,26,52,93,96
NodeId:91,1	0.893750,1.000000,12,24,66,81,95
NodeId:25,1	0.894762,1.000000,63
NodeId:93,1	0.894762,1.000000,15,43,66,75
NodeId:26,1	0.915001,1.000000,15,23,28,64
