NodeId:48,10	0.150000,0.150000,18,39,61,79,89
NodeId:14,10	0.332835,0.333410,36,39,44,62,98
NodeId:8,10	0.347985,0.348591,13,41,59,87
NodeId:74,10	0.437259,0.438269,35,54,84
NodeId:75,10	0.439955,0.441032,29,34,37,51,54,65,85,91
NodeId:5,10	0.485975,0.486963,2,9,24,50,61,81,98
NodeId:87,10	0.490927,0.492032,8,19,20,27,30,47,54,63
NodeId:35,10	0.502369,0.503449,12,18,62,64,65,66,83,91
NodeId:59,10	0.508744,0.510005,10,24,69,92
NodeId:47,10	0.517706,0.518983,5,14,52,70,73
NodeId:73,10	0.545337,0.546586,41,50,51,84,92
NodeId:56,10	0.548478,0.549921,29,36,80,96,98
NodeId:60,10	0.554983,0.556513,14,49,53,56,65
NodeId:17,10	0.559151,0.560473,18,39,41,53,63,72,79,99
NodeId:23,10	0.577528,0.579022,92,99
NodeId:42,10	0.579936,0.581438,36,45,70,89,99
NodeId:89,10	0.586296,0.587712,16,32,35,38,40,57,58
NodeId:81,10	0.594316,0.595811,5,21,26,78,93,96
NodeId:53,10	0.609739,0.611415,2,13,65,78,95
NodeId:16,10	0.632965,0.634765,45,52,67,80
NodeId:44,10	0.636141,0.637813,17,37,38
NodeId:77,10	0.638730,0.640371,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,10	0.658119,0.659988,6,28,40,49,51,67,89
NodeId:82,10	0.686494,0.688569,2,23,24,32,52,53
NodeId:54,10	0.690559,0.692311,12,69,77
NodeId:55,10	0.690747,0.692682,10,19,22,25,51,58,62
NodeId:6,10	0.701150,0.703125,15,22,58,80
NodeId:85,10	0.703603,0.705676,32,54,57,64,69,90,99
NodeId:67,10	0.704945,0.706894,2,26,30,31,32,45
NodeId:40,10	0.738298,0.740498,7,71,72,73
NodeId:61,10	0.742875,0.744863,6,9,18,20,99
NodeId:0,10	0.750636,0.752832,1,15,66,96
NodeId:4,10	0.752490,0.754657,24,42,46,86
NodeId:3,10	0.753959,0.756263,30,42,45,86
NodeId:91,10	0.758187,0.760150,12,24,66,81,95
NodeId:36,10	0.780121,0.782261,12,20,30,34,61,75,77,99
NodeId:96,10	0.823305,0.825536,12,13,24,31,60,74
NodeId:25,10	0.824910,0.827266,63
NodeId:57,10	0.829244,0.831603,86,94,96,98
NodeId:46,10	0.829782,0.832339,78
NodeId:50,10	0.839936,0.842337,0,20,46,68
NodeId:26,10	0.846589,0.849061,15,23,28,64
NodeId:52,10	0.854363,0.856793,27,31,64,91
NodeId:29,10	0.877102,0.879734,18,23,31,36,86
NodeId:58,10	0.878392,0.880905,16,38,71,73,78
NodeId:30,10	0.881343,0.883841,80,84,95
NodeId:28,10	0.890206,0.892770,21,25,72
NodeId:69,10	0.894284,0.896541,12,22,42,46,55,72,88
NodeId:19,10	0.895833,0.898467,27,33,37,45,92
NodeId:10,10	0.904134,0.906693,4,6,38,67,78,80
NodeId:68,10	0.905194,0.907963,1,6,19,28,40,81,85
NodeId:76,10	0.908011,0.910896,9
NodeId:13,10	0.919921,0.922514,25,32,33,35,76
NodeId:90,10	0.930871,0.933639,1,26,52,93,96
NodeId:43,10	0.933186,0.936030,4,21,24,56,67,68,80,86,90
NodeId:51,10	0.939184,0.941870,38,45,61,71
NodeId:41,10	0.960028,0.962733,44,45,49,66
NodeId:93,10	0.970576,0.973362,15,43,66,75
NodeId:34,10	0.982641,0.985695,0,7,77,78
NodeId:32,10	0.991712,0.994645,2,3,6,27,47,69,71,91
NodeId:79,10	0.998820,1.001817,0,26,43,74,90
NodeId:65,10	1.003346,1.006445,27,88
NodeId:12,10	1.010809,1.013481,24,28,50,55,67,85,98
NodeId:33,10	1.011016,1.013969,2,56,58,86
NodeId:7,10	1.014421,1.017679,12,21,38,57,93
NodeId:64,10	1.025101,1.028179,3,27,28,31,33,39,78
NodeId:66,10	1.025584,1.028518,8,19,72,81,83,98
NodeId:2,10	1.029911,1.032932,31,63
NodeId:62,10	1.032629,1.035698,11,22,33,91
NodeId:24,10	1.033063,1.036040,9,10,18,38,55,93,94
NodeId:18,10	1.055764,1.058735,52,61,62,87
NodeId:22,10	1.061661,1.064820,25,65,72,83,97
NodeId:94,10	1.071597,1.074999,4,17,20,90
NodeId:84,10	1.077362,1.080491,9,21
NodeId:97,10	1.087280,1.090867,37,50,62,89
NodeId:98,10	1.139885,1.143256,5,13,15,28,49,66,92,94
NodeId:49,10	1.160995,1.164696,2,29,31,39,84
NodeId:20,10	1.167320,1.170835,7,94
NodeId:39,10	1.170275,1.173682,31,43,68,71,92
NodeId:38,10	1.179238,1.182706,30,41,98
NodeId:99,10	1.197776,1.201363,1,83
NodeId:80,10	1.201572,1.205068,31,79
NodeId:70,10	1.223845,1.227758,20,63,99
NodeId:15,10	1.229972,1.233799,47,70,79,95,97
NodeId:1,10	1.246729,1.250558,37,72
NodeId:88,10	1.287789,1.291844,21,26,44,50,55,82
NodeId:83,10	1.290700,1.294610,1,4,10,18,27,29,70
NodeId:37,10	1.335479,1.339617,40,59,71,97
NodeId:86,10	1.351115,1.355449,11,60,71,95
NodeId:27,10	1.352560,1.356561,32,68,70,92
NodeId:95,10	1.410006,1.414551,76,88
NodeId:45,10	1.463894,1.468473,18,53,58,83,86,90
NodeId:71,10	1.535164,1.540271,15,16,45,84,97
NodeId:92,10	1.638024,1.643215,22,34,39,57
NodeId:78,10	1.658348,1.663448,13,19,34,82
NodeId:9,10	1.695034,1.700695,33,39,41,43,51,69,80
NodeId:63,10	1.751866,1.757304,3,64,65,72
NodeId:72,10	1.960363,1.966863,10,49,51,92,93,95
NodeId:31,10	2.172242,2.179343,29,36,46,49,54,62,70,85
NodeId:21,10	7.741161,7.470794
