NodeId:48,14	0.150000,0.150000,18,39,61,79,89
NodeId:14,14	0.331363,0.331637,36,39,44,62,98
NodeId:8,14	0.346335,0.346643,13,41,59,87
NodeId:74,14	0.434706,0.435183,35,54,84
NodeId:75,14	0.437308,0.437811,29,34,37,51,54,65,85,91
NodeId:5,14	0.483221,0.483736,2,9,24,50,61,81,98
NodeId:87,14	0.488188,0.488703,8,19,20,27,30,47,54,63
NodeId:35,14	0.499560,0.500085,12,18,62,64,65,66,83,91
NodeId:59,14	0.505549,0.506153,10,24,69,92
NodeId:47,14	0.514358,0.514982,5,14,52,70,73
NodeId:73,14	0.541919,0.542555,41,50,51,84,92
NodeId:56,14	0.544821,0.545512,29,36,80,96,98
NodeId:60,14	0.551139,0.551858,14,49,53,56,65
NodeId:17,14	0.555504,0.556178,18,39,41,53,63,72,79,99
NodeId:23,14	0.573598,0.574333,92,99
NodeId:42,14	0.576083,0.576807,36,45,70,89,99
NodeId:89,14	0.582451,0.583170,16,32,35,38,40,57,58
NodeId:81,14	0.590530,0.591243,5,21,26,78,93,96
NodeId:53,14	0.605558,0.606340,2,13,65,78,95
NodeId:16,14	0.628406,0.629260,45,52,67,80
NodeId:44,14	0.631874,0.632675,17,37,38
NodeId:77,14	0.634424,0.635233,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,14	0.653224,0.654142,6,28,40,49,51,67,89
NodeId:82,14	0.681205,0.682199,2,23,24,32,52,53
NodeId:55,14	0.685846,0.686773,10,19,22,25,51,58,62
NodeId:54,14	0.685871,0.686749,12,69,77
NodeId:6,14	0.696261,0.697180,15,22,58,80
NodeId:85,14	0.698487,0.699452,32,54,57,64,69,90,99
NodeId:67,14	0.700010,0.700943,2,26,30,31,32,45
NodeId:40,14	0.732888,0.733908,7,71,72,73
NodeId:61,14	0.737931,0.738867,6,9,18,20,99
NodeId:0,14	0.745127,0.746159,1,15,66,96
NodeId:4,14	0.746788,0.747853,24,42,46,86
NodeId:3,14	0.748185,0.749269,30,42,45,86
NodeId:91,14	0.752887,0.753879,12,24,66,81,95
NodeId:36,14	0.774519,0.775571,12,20,30,34,61,75,77,99
NodeId:96,14	0.817389,0.818500,12,13,24,31,60,74
NodeId:25,14	0.818856,0.819993,63
