NodeId:48,12	0.150000,0.150000,18,39,61,79,89
NodeId:14,12	0.331963,0.332357,36,39,44,62,98
NodeId:8,12	0.347014,0.347452,13,41,59,87
NodeId:74,12	0.435760,0.436434,35,54,84
NodeId:75,12	0.438408,0.439135,29,34,37,51,54,65,85,91
NodeId:5,12	0.484351,0.485081,2,9,24,50,61,81,98
NodeId:87,12	0.489319,0.490059,8,19,20,27,30,47,54,63
NodeId:35,12	0.500716,0.501470,12,18,62,64,65,66,83,91
NodeId:59,12	0.506872,0.507736,10,24,69,92
NodeId:47,12	0.515730,0.516625,5,14,52,70,73
NodeId:73,12	0.543318,0.544225,41,50,51,84,92
NodeId:56,12	0.546335,0.547322,29,36,80,96,98
NodeId:60,12	0.552723,0.553747,14,49,53,56,65
NodeId:17,12	0.556994,0.557954,18,39,41,53,63,72,79,99
NodeId:23,12	0.575215,0.576261,92,99
NodeId:42,12	0.577675,0.578712,36,45,70,89,99
NodeId:89,12	0.584027,0.585050,16,32,35,38,40,57,58
NodeId:81,12	0.592097,0.593110,5,21,26,78,93,96
NodeId:53,12	0.607275,0.608396,2,13,65,78,95
NodeId:16,12	0.630283,0.631498,45,52,67,80
NodeId:44,12	0.633636,0.634788,17,37,38
NodeId:77,12	0.636197,0.637357,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,12	0.655239,0.656546,6,28,40,49,51,67,89
NodeId:82,12	0.683384,0.684836,2,23,24,32,52,53
NodeId:54,12	0.687795,0.689034,12,69,77
NodeId:55,12	0.687885,0.689213,10,19,22,25,51,58,62
NodeId:6,12	0.698277,0.699574,15,22,58,80
NodeId:85,12	0.700612,0.701965,32,54,57,64,69,90,99
NodeId:67,12	0.702052,0.703380,2,26,30,31,32,45
NodeId:40,12	0.735126,0.736577,7,71,72,73
NodeId:61,12	0.739979,0.741325,6,9,18,20,99
NodeId:0,12	0.747404,0.748860,1,15,66,96
NodeId:4,12	0.749134,0.750662,24,42,46,86
NodeId:3,12	0.750563,0.752117,30,42,45,86
NodeId:91,12	0.755064,0.756477,12,24,66,81,95
NodeId:36,12	0.776829,0.778320,12,20,30,34,61,75,77,99
NodeId:96,12	0.819814,0.821409,12,13,24,31,60,74
NodeId:25,12	0.821350,0.822970,63
NodeId:57,12	0.825461,0.827163,86,94,96,98
NodeId:46,12	0.826087,0.827782,78
NodeId:50,12	0.836241,0.837943,0,20,46,68
NodeId:26,12	0.842841,0.844547,15,23,28,64
NodeId:52,12	0.850691,0.852366,27,31,64,91
NodeId:29,12	0.873041,0.874884,18,23,31,36,86
NodeId:58,12	0.874517,0.876290,16,38,71,73,78
NodeId:30,12	0.877524,0.879250,80,84,95
NodeId:28,12	0.886290,0.888061,21,25,72
NodeId:69,12	0.890414,0.892162,12,22,42,46,55,72,88
NodeId:19,12	0.891798,0.893644,27,33,37,45,92
NodeId:10,12	0.900021,0.901873,4,6,38,67,78,80
NodeId:68,12	0.901068,0.902986,1,6,19,28,40,81,85
NodeId:76,12	0.903647,0.905639,9
NodeId:13,12	0.915900,0.917749,25,32,33,35,76
NodeId:90,12	0.926518,0.928470,1,26,52,93,96
NodeId:43,12	0.928804,0.930819,4,21,24,56,67,68,80,86,90
NodeId:51,12	0.934818,0.936786,38,45,61,71
NodeId:41,12	0.955863,0.957769,44,45,49,66
NodeId:93,12	0.965987,0.968055,15,43,66,75
NodeId:34,12	0.977973,0.980112,0,7,77,78
