NodeId:48,21	0.150000,0.150000,18,39,61,79,89
NodeId:14,21	0.330366,0.330443,36,39,44,62,98
NodeId:8,21	0.345205,0.345294,13,41,59,87
NodeId:74,21	0.432962,0.433098,35,54,84
NodeId:75,21	0.435478,0.435621,29,34,37,51,54,65,85,91
NodeId:5,21	0.481348,0.481493,2,9,24,50,61,81,98
NodeId:87,21	0.486303,0.486451,8,19,20,27,30,47,54,63
NodeId:35,21	0.497641,0.497792,12,18,62,64,65,66,83,91
NodeId:59,21	0.503355,0.503529,10,24,69,92
NodeId:47,21	0.512079,0.512258,5,14,52,70,73
NodeId:73,21	0.539596,0.539778,41,50,51,84,92
NodeId:56,21	0.542307,0.542504,29,36,80,96,98
NodeId:60,21	0.548506,0.548713,14,49,53,56,65
NodeId:17,21	0.553033,0.553227,18,39,41,53,63,72,79,99
NodeId:23,21	0.570915,0.571124,92,99
NodeId:42,21	0.573442,0.573649,36,45,70,89,99
NodeId:89,21	0.579833,0.580038,16,32,35,38,40,57,58
NodeId:81,21	0.587926,0.588131,5,21,26,78,93,96
NodeId:53,21	0.602707,0.602929,2,13,65,78,95
NodeId:16,21	0.625289,0.625534,45,52,67,80
NodeId:44,21	0.628951,0.629180,17,37,38
NodeId:77,21	0.631472,0.631704,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,21	0.649873,0.650137,6,28,40,49,51,67,89
NodeId:82,21	0.677568,0.677853,2,23,24,32,52,53
NodeId:55,21	0.682463,0.682729,10,19,22,25,51,58,62
NodeId:54,21	0.682675,0.682927,12,69,77
NodeId:6,21	0.692913,0.693175,15,22,58,80
NodeId:85,21	0.694968,0.695244,32,54,57,64,69,90,99
NodeId:67,21	0.696620,0.696884,2,26,30,31,32,45
NodeId:40,21	0.729178,0.729470,7,71,72,73
NodeId:61,21	0.734522,0.734790,6,9,18,20,99
NodeId:0,21	0.741355,0.741652,1,15,66,96
NodeId:4,21	0.742891,0.743196,24,42,46,86
NodeId:3,21	0.744231,0.744541,30,42,45,86
NodeId:91,21	0.749273,0.749555,12,24,66,81,95
NodeId:36,21	0.770685,0.770985,12,20,30,34,61,75,77,99
NodeId:96,21	0.813352,0.813667,12,13,24,31,60,74
NodeId:25,21	0.814706,0.815032,63
NodeId:57,21	0.818470,0.818812,86,94,96,98
NodeId:46,21	0.819098,0.819440,78
NodeId:50,21	0.829308,0.829646,0,20,46,68
NodeId:26,21	0.835862,0.836203,15,23,28,64
NodeId:52,21	0.843874,0.844206,27,31,64,91
NodeId:29,21	0.865461,0.865833,18,23,31,36,86
NodeId:58,21	0.867295,0.867647,16,38,71,73,78
NodeId:30,21	0.870435,0.870784,80,84,95
NodeId:28,21	0.878985,0.879342,21,25,72
NodeId:69,21	0.883284,0.883633,12,22,42,46,55,72,88
NodeId:19,21	0.884272,0.884643,27,33,37,45,92
NodeId:10,21	0.892361,0.892738,4,6,38,67,78,80
NodeId:68,21	0.893266,0.893648,1,6,19,28,40,81,85
