NodeId:48,19	0.150000,0.150000,18,39,61,79,89
NodeId:14,19	0.330537,0.330649,36,39,44,62,98
NodeId:8,19	0.345400,0.345527,13,41,59,87
NodeId:74,19	0.433262,0.433458,35,54,84
NodeId:75,19	0.435793,0.435998,29,34,37,51,54,65,85,91
NodeId:5,19	0.481670,0.481881,2,9,24,50,61,81,98
NodeId:87,19	0.486628,0.486839,8,19,20,27,30,47,54,63
NodeId:35,19	0.497971,0.498187,12,18,62,64,65,66,83,91
NodeId:59,19	0.503734,0.503980,10,24,69,92
NodeId:47,19	0.512471,0.512728,5,14,52,70,73
NodeId:73,19	0.539997,0.540258,41,50,51,84,92
NodeId:56,19	0.542740,0.543020,29,36,80,96,98
NodeId:60,19	0.548959,0.549255,14,49,53,56,65
NodeId:17,19	0.553459,0.553736,18,39,41,53,63,72,79,99
NodeId:23,19	0.571376,0.571678,92,99
NodeId:42,19	0.573898,0.574195,36,45,70,89,99
NodeId:89,19	0.580284,0.580578,16,32,35,38,40,57,58
NodeId:81,19	0.588374,0.588667,5,21,26,78,93,96
NodeId:53,19	0.603197,0.603518,2,13,65,78,95
NodeId:16,19	0.625827,0.626177,45,52,67,80
NodeId:44,19	0.629454,0.629783,17,37,38
NodeId:77,19	0.631981,0.632312,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,19	0.650450,0.650826,6,28,40,49,51,67,89
NodeId:82,19	0.678195,0.678603,2,23,24,32,52,53
NodeId:55,19	0.683047,0.683427,10,19,22,25,51,58,62
NodeId:54,19	0.683226,0.683585,12,69,77
NodeId:6,19	0.693487,0.693866,15,22,58,80
NodeId:85,19	0.695574,0.695969,32,54,57,64,69,90,99
NodeId:67,19	0.697203,0.697584,2,26,30,31,32,45
NodeId:40,19	0.729816,0.730234,7,71,72,73
NodeId:61,19	0.735109,0.735491,6,9,18,20,99
NodeId:0,19	0.742005,0.742429,1,15,66,96
NodeId:4,19	0.743562,0.744000,24,42,46,86
NodeId:3,19	0.744912,0.745356,30,42,45,86
NodeId:91,19	0.749895,0.750301,12,24,66,81,95
NodeId:36,19	0.771345,0.771776,12,20,30,34,61,75,77,99
NodeId:96,19	0.814046,0.814500,12,13,24,31,60,74
NodeId:25,19	0.815422,0.815887,63
NodeId:57,19	0.819221,0.819712,86,94,96,98
