NodeId:48,8	0.150000,0.150000,18,39,61,79,89
NodeId:14,8	0.333978,0.334791,36,39,44,62,98
NodeId:8,8	0.349338,0.350217,13,41,59,87
NodeId:74,8	0.439273,0.440595,35,54,84
NodeId:75,8	0.442392,0.443829,29,34,37,51,54,65,85,91
NodeId:5,8	0.488303,0.489648,2,9,24,50,61,81,98
NodeId:87,8	0.493199,0.494735,8,19,20,27,30,47,54,63
NodeId:35,8	0.504634,0.506028,12,18,62,64,65,66,83,91
NodeId:59,8	0.511311,0.513110,10,24,69,92
NodeId:47,8	0.520425,0.522095,5,14,52,70,73
NodeId:73,8	0.548078,0.550074,41,50,51,84,92
NodeId:56,8	0.551519,0.553277,29,36,80,96,98
NodeId:60,8	0.558462,0.560130,14,49,53,56,65
NodeId:17,8	0.562327,0.564151,18,39,41,53,63,72,79,99
NodeId:23,8	0.580997,0.582256,92,99
NodeId:42,8	0.583219,0.586202,36,45,70,89,99
NodeId:89,8	0.589581,0.591818,16,32,35,38,40,57,58
NodeId:81,8	0.597312,0.599644,5,21,26,78,93,96
NodeId:53,8	0.613355,0.615359,2,13,65,78,95
NodeId:16,8	0.636773,0.638983,45,52,67,80
NodeId:44,8	0.639728,0.642301,17,37,38
NodeId:77,8	0.642404,0.644802,0,5,32,37,40,41,44,69,79,83,85,86,87
NodeId:11,8	0.662432,0.664701,6,28,40,49,51,67,89
NodeId:82,8	0.691183,0.694284,2,23,24,32,52,53
NodeId:54,8	0.694223,0.696842,12,69,77
NodeId:55,8	0.694911,0.697828,10,19,22,25,51,58,62
NodeId:6,8	0.705299,0.707700,15,22,58,80
NodeId:85,8	0.707763,0.710511,32,54,57,64,69,90,99
NodeId:67,8	0.709074,0.711787,2,26,30,31,32,45
NodeId:40,8	0.742753,0.745346,7,71,72,73
NodeId:61,8	0.747117,0.749644,6,9,18,20,99
NodeId:0,8	0.755235,0.758073,1,15,66,96
NodeId:4,8	0.757572,0.760437,24,42,46,86
NodeId:3,8	0.758649,0.762204,30,42,45,86
NodeId:91,8	0.762555,0.764449,12,24,66,81,95
NodeId:36,8	0.784806,0.788255,12,20,30,34,61,75,77,99
NodeId:96,8	0.828297,0.831710,12,13,24,31,60,74
NodeId:25,8	0.829895,0.833739,63
NodeId:57,8	0.834712,0.838407,86,94,96,98
NodeId:46,8	0.835052,0.838445,78
NodeId:50,8	0.845234,0.849009,0,20,46,68
NodeId:26,8	0.851890,0.855753,15,23,28,64
NodeId:52,8	0.859554,0.862757,27,31,64,91
NodeId:29,8	0.882810,0.887014,18,23,31,36,86
NodeId:58,8	0.883993,0.887862,16,38,71,73,78
NodeId:30,8	0.886819,0.890899,80,84,95
NodeId:28,8	0.895796,0.899056,21,25,72
NodeId:69,8	0.899632,0.903064,12,22,42,46,55,72,88
NodeId:19,8	0.901765,0.905428,27,33,37,45,92
NodeId:10,8	0.910077,0.914250,4,6,38,67,78,80
NodeId:68,8	0.911588,0.915153,1,6,19,28,40,81,85
NodeId:76,8	0.914515,0.917411,9
NodeId:13,8	0.925860,0.929029,25,32,33,35,76
NodeId:90,8	0.937026,0.941404,1,26,52,93,96
NodeId:43,8	0.939602,0.943675,4,21,24,56,67,68,80,86,90
NodeId:51,8	0.945354,0.949594,38,45,61,71
NodeId:41,8	0.965951,0.969579,44,45,49,66
NodeId:93,8	0.977161,0.981835,15,43,66,75
NodeId:34,8	0.989593,0.993946,0,7,77,78
NodeId:32,8	0.998182,1.002370,2,3,6,27,47,69,71,91
NodeId:79,8	1.005454,1.008514,0,26,43,74,90
NodeId:65,8	1.009654,1.014001,27,88
NodeId:12,8	1.016850,1.020620,24,28,50,55,67,85,98
NodeId:33,8	1.017613,1.021984,2,56,58,86
NodeId:7,8	1.020965,1.026197,12,21,38,57,93
NodeId:64,8	1.031633,1.035507,3,27,28,31,33,39,78
NodeId:66,8	1.031925,1.036039,8,19,72,81,83,98
NodeId:2,8	1.036557,1.040729,31,63
NodeId:62,8	1.039137,1.043741,11,22,33,91
NodeId:24,8	1.039282,1.043438,9,10,18,38,55,93,94
NodeId:18,8	1.062564,1.066442,52,61,62,87
NodeId:22,8	1.068694,1.073477,25,65,72,83,97
NodeId:94,8	1.078668,1.083960,4,17,20,90
NodeId:84,8	1.084364,1.089048,9,21
NodeId:97,8	1.094712,1.099827,37,50,62,89
NodeId:98,8	1.146991,1.152346,5,13,15,28,49,66,92,94
NodeId:49,8	1.168811,1.174245,2,29,31,39,84
NodeId:20,8	1.175426,1.179687,7,94
NodeId:39,8	1.178055,1.184091,31,43,68,71,92
NodeId:38,8	1.187249,1.191871,30,41,98
NodeId:99,8	1.205435,1.210074,1,83
NodeId:80,8	1.209511,1.215283,31,79
NodeId:70,8	1.232495,1.238515,20,63,99
NodeId:15,8	1.238374,1.243279,47,70,79,95,97
